0	4.726069666
0.1	-0.426449401
0.2	-3.767707702
0.3	3.437550716
0.4	-4.439405789
0.5	-0.909901429
0.6	2.982672638
0.7	-3.655936329
0.8	2.119267548
0.9	1.114671439
1	0.931235864
1.1	0.365994701
1.2	-0.190331801
1.3	-0.818844993
1.4	4.166697187
1.5	4.441772106
1.6	11.4419142
1.7	3.500772316
1.8	10.35363436
1.9	14.66995645
2	13.60266116
2.1	23.59244696
2.2	20.60883032
2.3	23.88073199
2.4	38.17016949
2.5	41.64942777
2.6	41.68160269
2.7	57.12039077
2.8	64.94086513
2.9	70.2567
3	80.84507162
3.1	95.90015684
3.2	105.9868612
3.3	117.752696
3.4	130.5590988
3.5	147.6397508
3.6	168.5823431
3.7	185.4254297
3.8	211.678613
3.9	230.4981052
4	260.9058126
4.1	279.5207026
4.2	306.854601
4.3	339.8006305
4.4	374.5072767
4.5	408.4456131
4.6	446.7415911
4.7	485.6362634
4.8	535.7998135
4.9	579.3837608
5	626.3589366
