0	0.017547207
0.01	0.021909761
0.02	0.019408502
0.03	0.02720434
0.04	0.026694162
0.05	0.028259069
0.06	0.02257364
0.07	0.026278494
0.08	0.027992274
0.09	0.023492392
0.1	0.026067739
0.11	0.025645947
0.12	0.027536968
0.13	0.030692606
0.14	0.033322142
0.15	0.03239271
0.16	0.026108108
0.17	0.030778264
0.18	0.034007119
0.19	0.031783828
0.2	0.036699039
0.21	0.037545513
0.22	0.036741613
0.23	0.035888422
0.24	0.040562398
0.25	0.035498968
0.26	0.035899393
0.27	0.039912102
0.28	0.03430205
0.29	0.035503669
0.3	0.038454397
0.31	0.044562795
0.32	0.04218354
0.33	0.039324722
0.34	0.046385872
0.35	0.042742849
0.36	0.040598506
0.37	0.05019312
0.38	0.042281802
0.39	0.044568751
0.4	0.046088418
0.41	0.050499222
0.42	0.050348981
0.43	0.055501789
0.44	0.057427363
0.45	0.058423722
0.46	0.052761397
0.47	0.060740044
0.48	0.060052968
0.49	0.058848467
0.5	0.060893111
0.51	0.061125266
0.52	0.065116763
0.53	0.060006553
0.54	0.061079295
0.55	0.064218417
0.56	0.061747917
0.57	0.062506741
0.58	0.066022256
0.59	0.073578515
0.6	0.070592649
0.61	0.072863633
0.62	0.076680846
0.63	0.077878505
0.64	0.077720505
0.65	0.07741699
0.66	0.082349514
0.67	0.084439777
0.68	0.079219476
0.69	0.080186285
0.7	0.085308249
0.71	0.082012816
0.72	0.086471469
0.73	0.092067502
0.74	0.084978819
0.75	0.087001891
0.76	0.089719259
0.77	0.09166603
0.78	0.096447023
0.79	0.09306632
0.8	0.098465551
0.81	0.100021467
0.82	0.099803788
0.83	0.106481198
0.84	0.1102972
0.85	0.106089882
0.86	0.112844876
0.87	0.109366304
0.88	0.109813536
0.89	0.117377793
0.9	0.117307758
0.91	0.117478718
0.92	0.116435894
0.93	0.124167689
0.94	0.11858034
0.95	0.123898536
0.96	0.125313868
0.97	0.127948838
0.98	0.135118996
0.99	0.132184595
1	0.136447863
1.01	0.132594122
1.02	0.13603913
1.03	0.145201235
1.04	0.145000483
1.05	0.145414234
1.06	0.14438637
1.07	0.151189686
1.08	0.150793059
1.09	0.147884006
1.1	0.155806127
1.11	0.157039458
1.12	0.162532871
1.13	0.164784185
1.14	0.164583385
1.15	0.163707108
1.16	0.170110986
1.17	0.174611982
1.18	0.170161223
1.19	0.178056875
1.2	0.177450745
1.21	0.177715929
1.22	0.178386058
1.23	0.184919674
1.24	0.186743243
1.25	0.184373918
1.26	0.192769761
1.27	0.191108381
1.28	0.194714463
1.29	0.192559132
1.3	0.198248884
1.31	0.201990906
1.32	0.206816601
1.33	0.203377549
1.34	0.209656975
1.35	0.212112098
1.36	0.211977619
1.37	0.212136373
1.38	0.218107064
1.39	0.220549933
1.4	0.223767384
1.41	0.226562275
1.42	0.226412272
1.43	0.231344357
1.44	0.229808075
1.45	0.235226262
1.46	0.232837718
1.47	0.241835212
1.48	0.239608248
1.49	0.244363853
1.5	0.243807589
1.51	0.246111835
1.52	0.251491269
1.53	0.255367603
1.54	0.256385588
1.55	0.261907247
1.56	0.262975648
1.57	0.260978635
1.58	0.266615915
1.59	0.271051017
1.6	0.267028437
1.61	0.268535759
1.62	0.274727592
1.63	0.275652262
1.64	0.277593792
1.65	0.285304196
1.66	0.290227063
1.67	0.283583871
1.68	0.28544816
1.69	0.296466718
1.7	0.293818537
1.71	0.292359346
1.72	0.303159749
1.73	0.298594443
1.74	0.305692555
1.75	0.303740678
1.76	0.306041349
1.77	0.312712814
1.78	0.312471725
1.79	0.318426142
1.8	0.313404034
1.81	0.316894862
1.82	0.32419744
1.83	0.323228131
1.84	0.329905916
1.85	0.325881575
1.86	0.327600051
1.87	0.332915497
1.88	0.335615105
1.89	0.339657558
1.9	0.333435047
1.91	0.338732917
1.92	0.34402516
1.93	0.346137535
1.94	0.341180698
1.95	0.351692415
1.96	0.344896828
1.97	0.351698947
1.98	0.349591591
1.99	0.353262536
2	0.360705591
2.01	0.356160163
2.02	0.360836362
2.03	0.366485364
2.04	0.36179457
2.05	0.367183475
2.06	0.365045051
2.07	0.367226413
2.08	0.369615799
2.09	0.372518483
2.1	0.376209841
2.11	0.371503882
2.12	0.376011006
2.13	0.377466438
2.14	0.375775639
2.15	0.377455957
2.16	0.379160278
2.17	0.386110115
2.18	0.382918716
2.19	0.387228856
2.2	0.382481999
2.21	0.387900664
2.22	0.393232688
2.23	0.38470823
2.24	0.387982994
2.25	0.391464608
2.26	0.393409592
2.27	0.389184028
2.28	0.398310504
2.29	0.395124093
2.3	0.392552148
2.31	0.392212157
2.32	0.393685794
2.33	0.399968966
2.34	0.402644237
2.35	0.397936028
2.36	0.396600439
2.37	0.400930566
2.38	0.403198506
2.39	0.397824488
2.4	0.40381082
2.41	0.4037422
2.42	0.406200445
2.43	0.405648405
2.44	0.401928539
2.45	0.406630268
2.46	0.402748273
2.47	0.408611717
2.48	0.400970482
2.49	0.401367158
2.5	0.399260561
2.51	0.406551252
2.52	0.405979895
2.53	0.408230774
2.54	0.400366588
2.55	0.401767566
2.56	0.403171193
2.57	0.399534762
2.58	0.401785688
2.59	0.404972131
2.6	0.404365717
2.61	0.406022343
2.62	0.40280995
2.63	0.398282071
2.64	0.398674221
2.65	0.395946312
2.66	0.394570629
2.67	0.399583479
2.68	0.395371913
2.69	0.399755132
2.7	0.396368745
2.71	0.400004357
2.72	0.389693402
2.73	0.395721862
2.74	0.390075933
2.75	0.390806393
2.76	0.389771307
2.77	0.392634821
2.78	0.386070302
2.79	0.392314586
2.8	0.390105766
2.81	0.388668212
2.82	0.38752092
2.83	0.385433102
2.84	0.38011027
2.85	0.375408862
2.86	0.381993943
2.87	0.373334535
2.88	0.371736776
2.89	0.373720247
2.9	0.375494669
2.91	0.36904982
2.92	0.369181335
2.93	0.364403881
2.94	0.371014598
2.95	0.36690973
2.96	0.360276694
2.97	0.357245718
2.98	0.358773089
2.99	0.355435099
3	0.353503329
3.01	0.351677465
3.02	0.35180993
3.03	0.353902279
3.04	0.352431401
3.05	0.343569264
3.06	0.347717685
3.07	0.344503048
3.08	0.346866491
3.09	0.340272435
3.1	0.334904762
3.11	0.339909628
3.12	0.330248685
3.13	0.336873384
3.14	0.326233035
3.15	0.326328612
3.16	0.326020755
3.17	0.31874136
3.18	0.325638573
3.19	0.316616692
3.2	0.315414637
3.21	0.318812729
3.22	0.311572198
3.23	0.312498962
3.24	0.312620498
3.25	0.301216903
3.26	0.305276827
3.27	0.305881508
3.28	0.296891649
3.29	0.299179227
