0	0.052412577
0.1	-0.085439638
0.2	0.370068433
0.3	0.938125823
0.4	0.625399536
0.5	1.245651193
0.6	0.781172851
0.7	1.108880637
0.8	1.934257771
0.9	1.434765574
1	1.965837165
1.1	2.525923725
1.2	2.394076839
1.3	2.515543898
1.4	2.626521109
1.5	2.568712577
1.6	3.279152497
1.7	3.77396514
1.8	3.107681332
1.9	3.932961806
2	4.212301473
2.1	4.242302323
2.2	4.632534846
2.3	4.454821256
2.4	5.191806054
2.5	5.40150604
2.6	4.773625692
2.7	5.339094406
2.8	5.199389817
2.9	5.37629083
3	6.022742314
3.1	5.958103574
3.2	6.106211593
3.3	6.948896417
3.4	6.944258189
3.5	7.462908874
3.6	7.135778669
3.7	7.656890708
3.8	7.54778871
3.9	7.849141517
4	7.730179065
4.1	8.538585526
4.2	8.133056642
4.3	8.51791638
4.4	8.319291399
4.5	8.816751338
4.6	9.555530449
4.7	9.391370991
4.8	9.350723871
4.9	9.485377798
5	10.37134029
